id,happiness_d,sadness_d,fear_d,anger_d,surprise_d,disgust_d,age_d,gender_d,edu_d,race_d,race_d_5_TEXT,employment_d,political_d,class_d,ladder_d,happiness_ai,sadness_ai,fear_ai,anger_ai,surprise_ai,disgust_ai,happiness_r,sadness_r,fear_r,anger_r,surprise_r,disgust_r,understood,validated,affirmed,seen,accepted,caredfor,accuracy1,accuracy2,knewmean_p,knewmean_b,understood_p,understood_b,close_p,connect_p,trust_p,close_b,connect_b,trust_b,lonely,connected,distressed,excited,upset,guilty,scared,enthusiastic,ashamed,nervous,happy,sad,surprised,hopeful,optimistic,ambivalent,uneasy,unnerved,creeped,uncomfortable,bothered,loneliness1,loneliness2,loneliness3,convey.thoughts,have.exp,longing.or.hoping,exp.embrssment,understand.feeling,feel.afraid,feel.hungry,exp.joy,remember,tell.right.from.wrong,exp.pain,personality,make.plans,exp.pleasure,exp.pride,exp.anger,self.restraint,think,familiar_bing,familiar_gpt,familiar_bard,often_bing,often_gpt,often_bard,atti_bing,atti_gpt,atti_bard,loneliness,responseR,labelR,empathicaccuracy.ai,empathicaccuracy.r,experience,agency,feelheard,accuracy,understoodme,connection,statelonely,excitement,hope,fear,discomfort,distress,shame
646619d0918746fb726da63e,1,6,2,3,2,4,60,female,5,3,NA,10,2,2,4,1,7,6,5,6,3,1,7,4,5,3,4,3,2,2,2,2,2,1,1,2,NA,2,NA,1,1,1,NA,NA,NA,6,2,4,2,5,1,3,3,2,1,2,5,1,3,2,5,4,1,2,2,2,5,4,5,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,4,1,1,5,1,1,5,1,0,1,0,4.666666667,human response,human label,2,1,1,2.142857143,2.166666667,1,2,1,4,2.5,2.5,2,2.333333333,4,1.5
6335b5fdc41e92fb73e7c2df,5,4,3,1,3,1,40,Male,6,3,NA,11,3,3,7,4,3,4,2,3,1,5,4,4,2,2,1,6,6,6,6,6,4,7,7,7,NA,6,NA,4,4,4,NA,NA,NA,2,4,2,3,1,1,2,2,1,2,4,1,2,4,4,2,3,1,1,1,1,2,2,2,3,5,2,2,5,2,2,3,7,4,2,3,4,2,2,2,2,5,1,4,2,1,2,1,0,0,0,2,human response,human label,0.666666667,0.5,2.454545455,4.285714286,5.666666667,7,6.5,4,3,2.5,4,2,1.666666667,1.25,1
608bfa04767191aa4d57bfd8,1,7,1,7,1,7,40,female,3,3,NA,9,4,2,4,1,6,5,4,2,3,1,7,7,1,1,1,5,5,5,6,6,6,5,5,6,NA,6,NA,5,5,6,NA,NA,NA,1,5,1,3,1,1,1,4,1,2,5,1,3,6,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,5,1,1,1,1,7,4,4,4,1,1,1,0,0,0,1,human response,human label,2.166666667,3,1,3.285714286,5.5,5,6,5.333333333,3,3.5,5.5,1.5,1,1.25,1
63c13fcab1eda5bbe034a17c,1,4,1,1,1,1,49,male,5,3,NA,10,1,3,7,1,5,6,4,3,5,1,4,6,5,6,5,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,7,1,7,1,1,1,7,1,1,7,1,1,7,7,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,1,7,1,7,1,1,7,1,0,3,0,1,human response,ai label,2.5,3,1,5.285714286,7,7,7,7,4,7,7,1,1,1,1
63d47388a3c28eda80a652cb,6,2,2,2,2,2,39,Male,4,3,NA,9,1,2,5,1,3,4,5,2,2,1,2,4,6,4,4,5,6,6,5,5,5,6,5,NA,5,NA,5,NA,NA,NA,6,6,6,1,6,1,6,1,1,1,6,1,1,6,1,6,6,6,1,1,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,1,1,1,2,human response,ai label,1.833333333,2.5,6,6,5.333333333,5.5,5,6,3.5,6,6,1,1,1,1
5fba83d59b6574a3b7a9cdef,2,6,5,4,5,3,47,femaile,7,1,NA,10,4,3,5,1,5,4,6,3,2,NA,NA,NA,NA,NA,NA,6,6,5,6,5,6,6,5,NA,6,NA,6,NA,NA,NA,5,5,6,3,4,1,1,1,1,1,1,1,2,4,1,4,5,5,4,3,3,2,3,1,4,4,4,5,5,4,3,6,3,2,4,5,6,4,5,4,4,4,2,5,5,4,6,4,3,5,3,2,2,2,4,ai response,ai label,1.333333333,NA,3.636363636,5.142857143,5.666666667,5.5,6,5.333333333,3.5,1,5,1.5,3,1,1
58ed2be2a083320001a13783,3,5,5,2,1,1,38,female,3,3,NA,9,5,3,5,1,6,5,4,3,2,1,7,6,2,1,2,5,5,5,5,5,5,6,4,NA,6,NA,5,NA,NA,NA,3,3,5,1,4,1,1,1,1,1,1,1,3,4,1,1,5,4,2,1,1,1,1,1,3,2,2,1,5,1,1,6,1,1,1,7,5,2,4,6,1,1,1,4,6,1,6,1,1,3,1,1,1,0,2.333333333,human response,ai label,1.333333333,1,1.727272727,5,5,5,5.5,3.666666667,2.5,1,4.5,2,1,1,1
5f6e36c7f042f033d0f97bc1,1,2,1,1,1,1,32,Male,3,3,NA,12,4,3,6,4,3,3,2,1,1,NA,NA,NA,NA,NA,NA,5,4,4,5,4,4,3,5,NA,5,NA,4,NA,NA,NA,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,1,1,1,1,1,5,4,6,6,2,2,2,5,2,1,2,7,5,2,6,6,2,2,2,4,5,1,3,1,1,2,1,1,1,0,5,ai response,ai label,1.166666667,NA,2.272727273,5.428571429,4.333333333,4,4.5,3.666666667,1.5,1,3,1,1,1,1
63d7f3f795d4674597d533a1,1,3,1,1,1,2,62,male,7,3,NA,9,6,3,6,1,3,2,5,4,6,NA,NA,NA,NA,NA,NA,6,6,6,6,4,4,6,6,6,NA,6,NA,4,4,5,NA,NA,NA,1,5,1,2,1,1,1,3,1,1,4,1,1,5,6,2,1,1,1,1,1,2,2,2,5,5,2,2,5,2,2,2,6,5,2,4,6,2,2,2,4,5,1,4,1,1,3,1,0,0,0,2,ai response,human label,2,NA,2.454545455,5.142857143,5.333333333,6,6,4.333333333,3,2.5,5.5,1,1,1,1
6307ec6ec8fb74f8e9829061,1,5,7,3,1,4,21,female,5,3,NA,14,1,3,4,1,5,6,3,2,2,NA,NA,NA,NA,NA,NA,6,7,6,6,4,4,7,7,NA,6,NA,4,NA,NA,NA,1,1,1,5,3,7,1,7,5,7,2,7,7,2,7,2,4,3,1,7,6,1,7,6,3,5,4,4,5,1,1,3,1,1,1,7,4,1,1,4,1,1,1,1,1,2,5,1,1,2,1,1,1,0,4,ai response,ai label,0.666666667,NA,1.363636364,3.428571429,5.5,7,5,1,4,1.5,3.5,7,6.666666667,6.75,6
643ead9be9be7fa2c20e1a53,4,2,5,1,1,1,57,male,4,3,NA,9,2,3,6,5,2,4,2,3,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,6,7,7,7,NA,6,NA,5,5,5,NA,NA,NA,1,6,1,5,1,1,1,6,1,4,5,1,3,6,6,3,1,2,1,1,1,3,3,3,4,4,2,2,4,2,2,2,6,4,2,4,4,2,2,2,2,6,5,5,1,1,1,1,0,0,0,3,ai response,human label,0.833333333,NA,2.363636364,4.285714286,6.833333333,7,6.5,5,3.5,5.5,6,2.5,1.333333333,1,1
5ffa65ae7211c742f5e88aaf,1,7,4,6,1,6,36,Female,6,1,NA,9,1,1,3,1,5,6,6,3,6,NA,NA,NA,NA,NA,NA,6,6,7,7,6,6,6,7,7,NA,7,NA,6,7,5,NA,NA,NA,2,5,2,5,4,5,2,6,5,6,6,2,2,6,4,6,3,3,2,5,2,2,4,4,2,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,2,3,7,1,1,7,1,0,3,0,3.333333333,ai response,human label,1,NA,1,2.142857143,6.333333333,6.5,7,6,3.5,5.5,5,4,3.666666667,2.5,5
61575f1257634f8182c29c16,5,1,1,1,2,1,32,male,6,3,NA,9,5,5,7,3,4,5,2,2,1,2,4,5,1,4,3,6,5,4,5,4,4,6,6,NA,6,NA,6,NA,NA,NA,1,1,2,2,3,1,3,2,1,1,4,1,3,4,2,1,3,4,1,1,1,1,1,1,4,4,4,5,3,1,1,4,1,1,1,5,3,1,1,4,1,1,1,1,1,1,3,1,1,1,1,0,0,0,4,human response,ai label,1.666666667,2.333333333,1.181818182,3.285714286,4.666666667,6,6,1.333333333,2.5,3.5,3.5,2,1,1.5,1
5fd0ef1dbfdf0801f669f642,3,6,5,3,1,1,31,Male,5,2,NA,9,4,2,2,2,4,5,3,2,1,3,6,5,4,3,4,5,3,6,4,5,5,5,5,6,NA,6,NA,7,5,6,NA,NA,NA,6,7,2,2,2,2,3,3,2,2,7,2,2,3,3,3,2,3,2,2,2,6,6,5,7,7,7,6,6,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,5.666666667,human response,human label,0.666666667,1,6.909090909,6.571428571,4.666666667,5,6,6,6.5,2.5,3,2.5,2.333333333,2,2
60a7ba346d47f96dd56209cf,1,5,5,5,1,2,49,female,7,3,NA,9,6,4,8,1,7,6,5,4,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6,NA,1,NA,1,NA,NA,NA,1,1,1,2,6,3,1,1,1,4,1,1,1,4,1,1,4,4,4,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,2,2,2,2.333333333,ai response,ai label,1.166666667,NA,1,1,1,3.5,1,1,4,1,4,2.5,1,1.5,1
6144ba009832ff37258593fd,5,5,6,2,4,1,26,female,5,1,NA,11,4,3,4,2,3,5,1,2,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,1,7,1,7,1,1,1,7,1,1,7,1,7,7,7,7,1,1,1,1,1,2,2,3,6,4,3,2,2,2,2,6,7,7,1,4,5,4,1,3,6,4,1,7,2,1,7,1,2,2,2,2.333333333,ai response,human label,1.5,NA,2.909090909,5.285714286,7,7,7,7,4,7,7,1,1,1,1
630adf01fe54101d5214a17f,2,3,1,1,3,1,31,Male,4,3,NA,9,2,2,4,1,3,2,5,2,4,4,4,4,3,4,4,6,7,5,6,6,6,7,6,5,NA,6,NA,4,4,5,NA,NA,NA,2,5,4,3,2,1,2,3,3,2,5,1,2,4,5,4,2,2,1,2,2,3,3,2,6,5,1,1,5,1,1,1,5,5,1,4,6,1,1,1,1,5,6,2,4,6,2,3,3,0,1,2.666666667,human response,human label,1.666666667,2,1.636363636,4.714285714,6,6.5,5.5,4.333333333,3.5,3,4.5,2,2,2.25,2
63d7e469c2a30fc463e06b5d,1,6,5,6,1,3,40,Male,5,3,NA,9,1,3,7,1,7,6,5,4,3,1,7,5,5,5,4,5,5,6,5,4,4,3,2,3,NA,3,NA,3,2,4,NA,NA,NA,3,3,1,1,1,1,2,2,1,2,5,2,1,4,6,7,1,1,1,1,3,3,4,4,4,1,1,1,4,1,1,1,6,3,1,2,4,1,2,1,1,2,5,7,5,2,6,2,0,1,0,3.666666667,human response,human label,1,1.166666667,1.181818182,3.428571429,4.833333333,2.5,3,3,3,1.5,5,2,1,1.75,1
5ed559e5afbd830e2117ed55,1,4,5,6,4,6,62,Male,6,"3,6",NA,9,2,3,7,1,6,4,5,2,3,2,5,3,6,2,1,1,2,3,1,4,3,1,1,NA,1,NA,1,NA,NA,NA,2,3,2,4,3,5,4,5,2,5,2,2,5,2,4,6,3,3,5,7,4,4,7,6,4,4,5,7,5,3,1,5,4,1,4,7,7,2,6,7,4,4,1,6,7,1,5,1,1,4,1,0,2,0,4.333333333,human response,ai label,1.5,1.833333333,3.181818182,6.571428571,2.333333333,1,1,2.333333333,3.5,3,3,5,6,5,2
64001c3e48013fca28465267,1,4,1,4,1,1,48,Male,5,1,NA,9,1,3,7,2,4,3,5,2,4,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,1,7,1,7,1,1,1,7,1,1,7,1,1,7,7,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,7,7,1,6,7,1,1,1,1,7,1,7,1,1,7,1,0,3,0,1,ai response,human label,1.333333333,NA,1.454545455,6.142857143,7,7,7,7,4,7,7,1,1,1,1
5dcf0b7cffc3d8063f916612,2,6,6,4,3,3,30,Male,4,3,NA,9,2,2,4,1,6,6,4,3,2,1,7,7,1,1,1,7,7,7,7,7,7,7,7,7,NA,7,NA,5,7,7,NA,NA,NA,6,5,2,6,3,2,2,6,3,2,5,2,5,6,5,2,2,2,2,2,3,2,4,3,7,7,7,7,7,5,5,7,7,7,7,7,7,5,7,7,7,7,1,5,2,1,1,1,0,0,0,3,human response,human label,0.333333333,1.666666667,6.454545455,7,7,7,7,6.333333333,5.5,6,5.5,2,2,2.5,2.5
5c663cd56fdc87000162e255,1,5,1,3,1,1,25,male,3,3,NA,9,2,2,3,1,6,5,6,2,5,NA,NA,NA,NA,NA,NA,6,5,6,6,3,4,5,6,4,NA,7,NA,5,5,5,NA,NA,NA,3,5,1,1,1,1,1,2,1,1,1,2,1,2,2,6,1,1,1,1,1,6,5,6,1,4,2,1,3,1,1,1,6,3,1,1,2,1,1,1,2,1,4,6,3,1,3,1,1,2,0,5.666666667,ai response,human label,2.166666667,NA,1.363636364,2.571428571,5,5.5,5.5,5,4,1.5,2,1,1,1.25,1
612b86da38f96808af7bb1da,2,5,1,1,1,1,59,Female,5,3,NA,9,5,3,5,2,4,3,5,2,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,7,6,6,NA,6,NA,4,4,4,NA,NA,NA,1,5,1,5,1,1,1,5,1,1,4,1,1,5,5,1,1,1,1,1,1,2,2,2,5,6,1,2,5,1,1,2,7,5,1,2,3,1,2,1,5,5,5,6,2,3,5,1,-1,2,-3,2,ai response,human label,1.333333333,NA,1.818181818,5,6,6.5,6,4,3,5,5,1,1,1,1
5589c7cefdf99b18bd86cf31,2,5,3,4,3,6,40,m,5,3,NA,9,7,3,6,1,4,3,5,2,7,1,5,1,1,1,3,5,4,4,5,5,4,4,5,5,NA,5,NA,4,4,4,NA,NA,NA,4,3,2,3,2,1,1,4,1,1,4,2,2,3,4,1,2,1,2,2,1,5,5,5,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,6,7,7,1,7,3,0,3,0,5,human response,human label,0.833333333,1.833333333,1.272727273,1.571428571,4.5,4.5,5,4,3.5,3.5,3.5,1,1.666666667,1.75,1
63e5dea962e51a42174210da,1,7,1,1,1,1,48,male,5,1,NA,9,4,3,4,1,7,3,5,4,6,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,4,4,4,1,7,1,4,1,1,1,5,1,1,7,2,5,7,7,1,1,1,1,1,1,2,1,1,1,7,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,2,2,4,1,0,1,0,1.333333333,ai response,ai label,2.333333333,NA,1.545454545,1.571428571,7,7,7,4,4,4.5,7,1,1,1.25,1
59ff81fd5d06850001afeeab,1,3,4,1,1,1,28,Male,2,1,NA,9,2,2,3,2,3,2,1,4,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,7,7,NA,6,NA,6,NA,NA,NA,2,3,5,5,3,1,1,1,1,1,2,1,3,2,1,3,4,4,6,1,1,1,2,3,6,6,6,6,1,1,1,5,1,1,1,7,4,1,1,4,1,1,1,4,6,2,7,4,1,6,2,0,3,1,6,ai response,ai label,1,NA,1,5.142857143,6,7,6,3.333333333,4,1.5,4,2,1.333333333,1.5,1
63a4af8f8b8722876fa88952,3,4,4,2,2,1,61,male,3,3,NA,9,5,3,6,1,4,6,2,5,2,2,6,6,4,3,2,2,2,2,2,2,2,2,2,NA,2,NA,2,NA,NA,NA,1,1,1,1,3,1,3,1,1,1,4,1,1,5,1,1,3,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,-1,-1,0,2,human response,ai label,1.333333333,1.5,1,1.857142857,2,2,2,1,2,3.5,3,1,1,1,1
5c0fcccc1f6f150001487111,2,6,7,1,1,1,60,Female,3,3,NA,16,3,3,5,1,6,5,3,2,1,1,5,6,2,1,1,6,6,6,6,6,6,4,6,NA,5,NA,4,NA,NA,NA,4,4,4,6,4,1,1,1,1,4,1,1,1,4,1,7,4,4,3,1,1,1,1,1,5,5,5,4,2,2,2,4,2,1,2,6,4,2,2,2,2,2,2,2,4,1,1,1,1,1,1,0,0,0,5,human response,ai label,1,0.666666667,1.909090909,3.714285714,6,5,4.5,4,5,1,4,2.5,1,1,1
63d13f416b2c25038c13007f,1,3,4,1,1,1,46,female,3,3,NA,11,1,2,4,1,4,5,3,2,2,1,5,5,1,1,1,6,6,6,6,6,6,6,6,6,NA,5,NA,4,4,4,NA,NA,NA,5,3,4,1,2,1,1,1,1,1,1,4,1,2,2,1,4,4,1,4,4,5,5,5,5,4,4,2,5,2,2,2,5,5,2,5,4,2,2,2,4,4,3,6,3,1,6,1,0,1,0,5,human response,human label,1,0.5,2.636363636,4.571428571,6,6,5.5,4,4,1,2,1,4,3.5,1
6052961c99d0779f4f953050,4,1,6,1,2,1,41,Female,2,3,NA,10,2,2,4,2,4,5,3,2,2,1,6,5,1,1,3,6,6,6,5,4,5,7,7,NA,7,NA,6,NA,NA,NA,4,4,5,2,5,4,5,1,1,1,6,1,1,5,1,3,5,7,1,1,1,1,1,1,2,4,4,1,1,1,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,0,3.333333333,human response,ai label,1.5,2,1,2,5.333333333,7,6.5,4.333333333,3.5,5.5,6,1,1,1.75,1
6439db560a5e06fd3451c47c,1,7,5,4,1,1,52,Male,5,1,NA,9,2,3,8,1,6,5,4,2,2,NA,NA,NA,NA,NA,NA,7,7,6,7,7,7,7,7,7,NA,7,NA,6,6,6,NA,NA,NA,1,7,1,4,1,1,1,3,1,1,5,1,6,7,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,1,1,6,7,7,5,6,6,3,3,3,1,ai response,human label,0.5,NA,1,3.428571429,6.833333333,7,7,6,4,3.5,6.5,1,1,1,1
62e05a40c77214b0772d5596,3,6,4,1,1,1,60,female,6,3,NA,13,5,4,6,2,4,3,5,2,3,1,5,1,2,1,1,6,6,6,5,5,4,5,5,NA,6,NA,4,NA,NA,NA,1,1,1,1,6,1,3,1,1,1,4,1,1,6,1,1,5,6,1,1,1,1,1,1,2,2,1,2,1,2,1,4,1,1,1,4,2,1,4,1,1,1,1,3,3,2,2,1,1,1,1,0,0,0,1.666666667,human response,ai label,1.833333333,1.166666667,1.363636364,2.714285714,5.333333333,5,5,1,3.5,3.5,5.5,1,1,1,1
630a2fd6e76ccbe74374656d,1,4,2,4,1,3,19,male,1,3,NA,10,3,2,4,1,6,4,5,2,4,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,5,4,NA,2,NA,2,NA,NA,NA,3,3,3,6,3,1,1,2,2,1,1,2,2,2,3,1,2,1,6,2,1,1,4,2,6,6,6,4,1,1,1,4,1,1,1,5,4,1,4,1,1,1,1,1,4,2,7,2,1,5,1,0,2,0,6,ai response,ai label,1.166666667,NA,1.272727273,3.285714286,4,4.5,2,3,4.5,1,1.5,1.5,2.333333333,2,2
628f76b86068bc13224921ce,2,6,5,2,2,3,32,male,6,3,NA,9,5,3,5,1,5,6,4,2,3,2,3,3,1,1,1,6,6,6,6,6,6,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,2,5,1,2,1,1,1,3,1,1,4,1,1,4,3,3,1,1,1,1,1,2,2,2,5,2,2,2,3,2,2,2,6,5,2,2,5,2,2,2,2,5,4,4,2,1,3,1,0,0,0,2,human response,human label,0.833333333,1.5,2,4.428571429,6,6,6,6,3.5,2.5,3.5,1,1,1,1
5cd6c1197b871a0001b13589,4,1,4,1,4,1,62,female,2,3,NA,9,4,2,3,3,2,4,1,2,1,1,3,4,1,1,1,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,7,1,7,1,1,1,7,1,1,7,1,7,7,7,7,1,4,1,1,1,1,1,1,4,7,4,1,7,4,1,7,7,7,1,7,4,7,4,1,4,7,7,7,1,4,4,1,3,3,0,1,human response,ai label,0.666666667,1.333333333,4,5.714285714,7,7,7,7,4,7,7,1,2,1,1
561487ad7ffc8a0012812266,2,3,6,1,4,2,32,female,5,3,NA,10,7,2,3,3,2,5,1,4,1,5,1,6,1,1,1,5,6,5,4,6,3,4,3,NA,5,NA,4,NA,NA,NA,3,4,5,5,3,6,3,3,1,3,4,1,3,4,5,4,6,5,2,2,1,2,2,2,4,2,4,5,2,1,1,2,1,1,1,7,4,1,5,7,1,1,1,1,4,2,5,4,1,2,1,-1,2,1,3.333333333,human response,ai label,0.666666667,1.5,1.454545455,4.285714286,4.833333333,3.5,4.5,4,4,3.5,5.5,3,1.666666667,4,1
5e4f1498f5442136deff0d6e,2,2,4,4,2,2,21,m,3,3,NA,12,4,2,7,1,5,6,4,2,3,2,2,4,2,2,2,5,5,4,5,5,4,3,3,NA,3,NA,3,NA,NA,NA,3,2,3,6,4,5,2,4,4,5,3,5,5,2,4,2,1,1,3,6,2,2,5,4,5,4,4,5,4,3,4,4,5,5,5,7,5,5,5,4,5,4,5,5,4,2,5,2,1,3,1,0,1,0,4.333333333,human response,ai label,1.166666667,0.333333333,4.545454545,4.857142857,4.666666667,3,3,2.666666667,5,2.5,1,5,4.333333333,4.25,4.5
5cbe04b4f429ff00159de30e,1,4,3,1,1,1,37,female,5,1,NA,9,3,3,5,2,4,5,3,2,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,4,5,7,NA,NA,NA,1,4,1,4,1,1,1,7,1,1,6,1,1,7,7,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,6,7,1,2,2,1,2,2,0,2,ai response,human label,1,NA,1,1.857142857,7,7,7,5.333333333,2.5,5.5,7,1,1,1,1
5ee5e3b02eebe932ee9559c5,1,4,4,3,1,1,33,Male,3,3,NA,9,3,3,5,1,5,6,3,2,2,1,2,6,1,1,1,6,6,6,6,6,6,4,4,4,NA,4,NA,4,4,5,NA,NA,NA,2,6,1,4,1,1,1,4,1,1,4,1,1,4,4,2,1,1,1,1,1,4,4,4,6,5,1,1,6,1,1,1,6,5,1,4,4,1,1,1,4,4,4,6,3,3,7,1,1,1,0,4,human response,human label,0.833333333,1,1.636363636,5,6,4,4,4.333333333,4,4,4,1,1,1,1
55b1add5fdf99b6731f04c5a,1,5,6,1,1,1,43,female,5,1,NA,9,3,2,3,2,4,5,3,2,1,4,4,5,1,1,1,3,3,3,2,2,1,4,4,NA,4,NA,1,NA,NA,NA,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,-3,-3,-3,1,human response,ai label,1,0.833333333,1,1,2.333333333,4,2.5,1,2.5,1,5,1,1,1,1
58adfc6e7cf56d0001f931a2,5,1,5,6,4,5,26,Male,3,1,NA,14,1,2,2,1,5,6,4,2,3,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,2,1,6,1,5,5,4,3,2,4,4,5,3,4,2,3,2,3,2,2,3,3,3,5,5,3,2,5,3,5,4,3,3,5,3,5,5,5,4,2,3,2,2,5,1,7,1,1,1,1,-3,-3,-3,4.333333333,ai response,ai label,2.5,NA,3.727272727,3.571428571,1.333333333,1,1,1.333333333,3.5,4.5,2.5,3.5,2.333333333,4,3.5
645906dc264ac9eb66b7f3ec,1,4,3,5,2,3,48,female,3,3,NA,13,1,1,2,1,7,6,5,4,3,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,NA,5,NA,5,5,5,NA,NA,NA,4,5,1,1,1,1,1,2,1,1,1,1,4,5,4,1,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,-2,-2,4.333333333,ai response,human label,1.333333333,NA,4,4,5,5,5,5,4.5,1.5,4.5,1,1,1,1
64a5e28179aa71f8f7d29e69,1,5,7,3,1,2,54,Female,4,3,NA,15,5,2,3,1,6,6,4,2,3,1,6,7,2,1,1,7,7,7,7,7,6,7,7,6,NA,6,NA,7,7,7,NA,NA,NA,3,6,1,1,1,1,2,1,1,1,5,2,6,7,6,1,1,1,1,1,1,4,4,4,6,2,3,1,6,3,1,1,7,6,1,1,5,1,3,1,3,5,4,5,1,4,5,1,2,3,0,4,human response,human label,0.833333333,0.5,1.636363636,5.428571429,6.833333333,7,6,7,4.5,1,6.5,1.5,1,1.25,1
63f5c99a1cecb4136b93f7db,7,1,4,1,2,2,37,Male,5,1,NA,9,1,3,6,6,1,2,1,3,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,6,NA,NA,NA,7,7,7,1,7,1,6,1,2,2,7,1,2,6,1,3,6,6,2,2,2,1,1,2,4,3,2,7,6,7,6,5,6,2,7,6,6,6,5,6,6,6,5,6,6,4,6,7,3,1,3,3,3,3,3,ai response,ai label,0.833333333,NA,5.636363636,6,7,7,6.5,7,4,6.5,6,2,1.666666667,1.25,1.5
63dcc00d97b599698e60a1a6,6,2,2,2,6,6,30,male,5,1,NA,9,1,2,5,2,4,3,3,1,2,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,NA,4,NA,5,NA,NA,NA,4,4,5,5,5,2,6,3,1,1,6,2,2,6,2,5,6,6,4,1,2,5,2,4,4,3,3,5,5,5,5,6,5,5,6,5,6,5,5,6,6,5,5,6,5,5,5,5,5,5,5,1,1,2,3.333333333,ai response,ai label,2.833333333,NA,5.181818182,5.571428571,5,5,4.5,4.333333333,5,6,6,1.5,1.666666667,2.75,1.5
632a2b88ee7ba45758fde30b,2,2,3,1,1,1,30,Male,5,3,NA,9,7,3,7,1,5,4,3,2,2,NA,NA,NA,NA,NA,NA,6,7,6,6,7,5,6,7,NA,6,NA,6,NA,NA,NA,5,5,6,2,6,1,5,1,1,1,5,1,1,5,1,4,6,5,3,1,1,3,1,2,3,4,2,7,1,1,1,7,2,1,2,7,6,2,6,4,1,2,2,5,6,4,5,2,3,5,1,2,3,0,3,ai response,ai label,1.5,NA,1.909090909,6,6.166666667,6.5,6,5.333333333,4,5,5.5,1,1,1.25,1
5d5f31230fc94a001c632b69,2,5,5,5,2,4,28,Female,5,"1,6",NA,11,2,3,7,1,6,5,4,2,3,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,6,6,6,2,5,2,3,1,2,1,5,1,3,6,3,2,6,6,3,2,1,1,1,1,4,4,4,2,1,1,1,5,1,1,1,5,4,1,2,3,1,1,1,4,5,1,5,1,1,6,1,0,1,0,4,ai response,ai label,0.666666667,NA,1.090909091,4,7,7,7,6,3.5,4,6,2,1.333333333,1.75,1.5
